id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30438742,Ice Condos in Financial District,80912184,Nova,,Waterfront Communities-The Island,43.64131,-79.38157,Entire home/apt,90,1,26,2019-10-06,2.10,10,0
30439071,New Downtown Lower Level Studio - Easy Parking,69483235,Patricia And Miguel,,Dovercourt-Wallace Emerson-Junction,43.6605,-79.43286,Entire home/apt,69,1,71,2019-12-01,6.12,1,125
30440987,Embassy suites with balcony,228558321,Jack,,Taylor-Massey,43.6948,-79.29632,Entire home/apt,70,1,0,,,1,0
30441660,Beautiful bedroom with a private half bathroom,4767435,Kat & Jordan,,Woodbine-Lumsden,43.69363,-79.31407,Private room,50,2,17,2019-10-31,1.39,4,165
30441819,⭐️UPSCALE YORKVILLE CONDO | 2 BEDROOMS | 2 BATHS⭐️,170411850,Naghma,,Annex,43.67005,-79.39326,Entire home/apt,90,1,60,2019-12-02,4.92,4,190
30447295,Upper beach in the centre of it all,222595284,Brigid,,East End-Danforth,43.68454,-79.29005,Entire home/apt,121,3,4,2019-08-24,0.47,1,281
30447316,Simply Comfort. Stylish Downtown Apartment. 2Bath.,10202618,SimplyComfort,,Waterfront Communities-The Island,43.64465,-79.37559,Entire home/apt,498,1,36,2019-11-02,2.95,121,347
30447840,Toronto Multi-unit building,228395857,Ali,,Dufferin Grove,43.66053,-79.43003,Private room,90,1,1,2019-05-26,0.15,1,0
30448307,Spacious Chic-Luxe Designed Master Bedroom,87745414,Rob,,Newtonbrook East,43.79082,-79.40598,Private room,80,2,2,2019-01-14,0.18,3,65
30449092,Colourful Condo in the heart of ForestHill Village,227483147,Ana,,Forest Hill South,43.68917,-79.41327,Entire home/apt,100,3,1,2018-12-26,0.09,1,0
30459012,Toronto Upper Beaches Victorian Heritage Home,144489937,Christelle & Jon,,East End-Danforth,43.68238,-79.29716,Entire home/apt,400,4,3,2019-08-30,0.62,1,0
30459277,Couples retreat in the heart of downtown Toronto,216045710,Sam,,Dovercourt-Wallace Emerson-Junction,43.66604,-79.42436,Entire home/apt,52,1,33,2019-09-22,2.71,1,85
30462650,Luxury 1 BDR+Den Condo on Yonge&Sheppard + parking,157814313,Darab,,Willowdale East,43.76131,-79.41052,Entire home/apt,60,1,28,2019-12-05,3.01,1,36
30463309,Zoey’s space,38646380,Amir,,Greenwood-Coxwell,43.67322,-79.32166,Entire home/apt,151,1,1,2018-12-22,0.09,1,0
30463881,Private Room on Main Floor,30659343,Henry,,Rockcliffe-Smythe,43.67705,-79.47629,Private room,49,28,3,2019-10-27,0.56,4,90
30464294,A comfortable room in downtown with private bath,227634512,Di,,Moss Park,43.66031,-79.37244,Private room,65,10,4,2019-04-26,0.34,7,0
30465038,Quarto no Basiment,228719593,Donizete,,Downsview-Roding-CFB,43.72408,-79.50519,Private room,100,1,0,,,1,0
30465638,A queen room located in downtown with private bath,227634512,Di,,Moss Park,43.65956,-79.37453,Private room,65,10,2,2019-06-05,0.27,7,0
30466118,Entire lower level of a bungalow - 1BDR + Den,37650600,Grace,,Hillcrest Village,43.7949,-79.36894,Entire home/apt,89,2,13,2019-12-03,2.04,1,67
30466848,"Lakeview free parking high speed internet, Netflix",14242554,Jie,,Waterfront Communities-The Island,43.64075,-79.3965,Entire home/apt,130,1,96,2019-12-03,10.18,1,58
30467248,Toronto City Place 3 bd room CN Tower Rogerscentre,32977187,Shehzad,,Waterfront Communities-The Island,43.6407,-79.39487,Entire home/apt,331,1,54,2019-12-07,4.59,12,146
30468266,Spacious Home in the Heart of Parkdale,24262296,John,,Roncesvalles,43.64207,-79.43799,Entire home/apt,200,4,9,2019-09-08,0.75,1,0
30469393,Yorkville Amazing View Modern 2 Bdrm,228758169,Shelley,,Annex,43.6711,-79.38883,Entire home/apt,300,2,3,2019-02-05,0.27,1,0
30469418,"Superior LakeView AirCanada & CNTower, Union",19509784,Kevin,,Waterfront Communities-The Island,43.63901,-79.38041,Entire home/apt,228,14,11,2019-09-30,0.90,32,351
30469516,Warm and cozy setting,228759117,Neil,,Woburn,43.77305,-79.24872,Private room,65,1,1,2019-09-28,0.42,1,248
30469770,Private Room,28636147,Mahan,,Bayview Village,43.7842,-79.38192,Shared room,65,1,0,,,1,0
30470501,Sweet 16,96316310,Dave,,Trinity-Bellwoods,43.64515,-79.42238,Entire home/apt,175,5,16,2019-10-22,1.42,1,242
30476433,Bright and Spacious Suite - Close to Yorkdale,228370058,Ilona,,Brookhaven-Amesbury,43.69986,-79.48238,Entire home/apt,50,2,72,2019-11-28,6.05,1,85
30477328,...A queen bed room close to Sheppard Yonge subway,228782643,Ken,,Lansing-Westgate,43.75975,-79.42544,Private room,50,3,6,2019-07-06,0.51,6,354
30478035,Cozy bachelor apartment,228788473,Rocio,,Church-Yonge Corridor,43.66282,-79.38228,Entire home/apt,90,5,1,2018-12-03,0.08,1,0
30478137,Cool apartment in an excellent area,83773346,William,,Mount Pleasant West,43.69714,-79.39562,Entire home/apt,251,10,1,2019-05-21,0.15,1,267
30480435,GREAT VIEW & BEAUTIFUL  + PARKING/ SUBWAY,228793542,,,Willowdale East,43.76037,-79.40983,Entire home/apt,148,2,47,2019-08-28,3.85,2,8
30480531,"2 bed + den, 2 bathroom condo with wifi & parking",188328598,Hamon,,Waterfront Communities-The Island,43.63974,-79.39767,Entire home/apt,150,2,45,2019-11-24,3.70,1,85
30481490,Bright Airy Condo in Downtown Toronto,28217311,Jialun,,Waterfront Communities-The Island,43.63938,-79.39756,Entire home/apt,121,2,49,2019-08-04,4.19,1,64
30482754,Luxurious Condo at Yonge & Dundas Square!,108372849,Daniel,,Church-Yonge Corridor,43.65643,-79.37911,Entire home/apt,120,2,2,2019-06-15,0.33,1,0
30483104,Beautiful Modern 1 Bedroom Suite Yonge/Lawrence,169102858,Yosef,,Lawrence Park North,43.73095,-79.40211,Entire home/apt,99,2,28,2019-10-20,2.50,1,38
30484552,One bedroom apartment 10 mins walk from subway,96194489,Maksym,,Mount Pleasant West,43.71227,-79.39212,Entire home/apt,99,2,6,2019-10-13,0.49,1,6
30485643,Downtown - Eaton Centre - Luxury Pantages Tower,85878536,Chris,,Waterfront Communities-The Island,43.64434,-79.38089,Entire home/apt,178,4,0,,,1,0
30501899,5star Toronto Condo / Close to Dundas Square,214687440,Tony,,Church-Yonge Corridor,43.66119,-79.37844,Entire home/apt,94,2,14,2019-11-30,1.15,2,279
30502402,New! Luxury condo in Liberty,15511914,Emma,,Niagara,43.63933,-79.41523,Entire home/apt,235,2,3,2019-07-13,0.53,1,173
30502925,Renovated Spacious Private Suite - Near Airport,228919375,Jeremy,,Islington-City Centre West,43.65323,-79.56297,Entire home/apt,119,1,63,2019-11-02,5.35,1,15
30504979,Charming 2 Bedroom Apartment off Dundas/Ossington,58884313,Wesley,,Little Portugal,43.65006,-79.42751,Entire home/apt,99,2,32,2019-11-03,2.74,1,154
30505240,Executive Two Bedroom Condo with View,9550062,Ryansuites,,Waterfront Communities-The Island,43.64278,-79.38083,Entire home/apt,999,1,0,,,7,364
30505646,Entire Apartment with sunroom on future Urban Farm,94105128,Matt,,Agincourt South-Malvern West,43.78918,-79.27642,Entire home/apt,80,1,33,2019-12-04,3.00,1,254
30506892,2 BDRM luxury suite close to subway & bus terminal,108472133,Eva,,Newtonbrook West,43.78081,-79.41772,Entire home/apt,85,1,10,2018-12-22,0.82,1,0
30507095,1 Bedroom West queen West Free parking,73070405,Charles,,Little Portugal,43.64133,-79.42501,Entire home/apt,151,3,0,,,1,0
30508308,Spacious & beautiful condo in heart of downtown,183543452,Lotan,,Waterfront Communities-The Island,43.64015,-79.39846,Entire home/apt,250,1,1,2018-12-23,0.09,1,0
30508509,*Stylish West End Hideaway*,24044981,Jake And Dana,,High Park North,43.65955,-79.45583,Entire home/apt,82,3,13,2019-10-02,1.06,1,63
30509915,Lovely 2 Bedroom Lower Level Apartment,83654770,Paul&Manju,,Malvern,43.80083,-79.22757,Entire home/apt,140,3,24,2019-12-01,3.55,1,115
30510181,Lrg 2bd in Corso Italia! Parking can be arranged,7783768,Alexandra,,Corso Italia-Davenport,43.67575,-79.44997,Entire home/apt,150,1,1,2019-08-04,0.24,1,87
30510785,Modern & Cozy Two Bedroom Condo,21352340,Icaro,,Yorkdale-Glen Park,43.714,-79.45466,Entire home/apt,90,5,0,,,1,0
30510795,3 bedToronto House,104105858,Prakash,,Rockcliffe-Smythe,43.67004,-79.48658,Entire home/apt,100,7,1,2019-01-02,0.09,1,0
30511478,Two queen beds close to Sheppard Yonge subway,228782643,Ken,,Lansing-Westgate,43.75948,-79.42597,Private room,50,3,12,2019-09-30,1.03,6,317
30512264,✦Grand Luxury CN-Tower View 2/2 bedroom apartment✦,76984358,Sasha,,Waterfront Communities-The Island,43.64068,-79.39489,Entire home/apt,274,1,24,2019-10-20,2.07,4,352
30519854,Bright and beautiful in Seaton Village,34530429,,,Dovercourt-Wallace Emerson-Junction,43.67021,-79.42163,Entire home/apt,125,2,22,2019-08-26,1.85,1,34
30527264,2nd Floor Private Bachelor Unit,82494471,Frank,,Moss Park,43.65451,-79.36371,Entire home/apt,60,1,42,2019-10-31,3.63,6,34
30527633,Urban Toronto newly reno’d private basement studio,80898509,Mark,,Dovercourt-Wallace Emerson-Junction,43.66867,-79.42385,Private room,58,2,43,2019-10-11,3.79,1,0
30530483,Country chic escape in the city,28540021,Jen,,Yonge-St.Clair,43.6833,-79.39713,Entire home/apt,200,7,0,,,2,0
30533127,1BR in boutique building just 5 min from Downtown,19098033,Joseph,,Niagara,43.6424,-79.41075,Entire home/apt,13,6,1,2019-01-02,0.09,1,0
30537525,spectacular 2 Bedroom unit /Free Parking /Wifi,97777185,Sarah,,Willowdale East,43.77557,-79.41369,Entire home/apt,80,1,1,2019-02-10,0.10,25,145
30537607,Spacious 2-BR Suite (City CNTR/Subway Dir. Access),97777185,Sarah,,Lansing-Westgate,43.76138,-79.41092,Entire home/apt,87,1,1,2019-11-29,1,25,268
30537622,"Cozy One Bedroom, Toronto Downtown,Superb Location",44689932,Lucas,,North St.James Town,43.66991,-79.37655,Entire home/apt,200,1,21,2019-08-21,1.84,1,2
30537676,Spectacular 2 BDR Suite (City CNTR/Subway Access),97777185,Sarah,,Lansing-Westgate,43.75999,-79.41064,Entire home/apt,87,1,3,2019-08-31,0.28,25,268
30537753,Luxury 2 Bedroom Condo/City CNTR/Subway Dir.Access,97777185,Sarah,,Willowdale East,43.76068,-79.41049,Entire home/apt,87,1,11,2019-10-13,0.95,25,239
30538054,Stylish 2 BDR Suite(City CNTR/Subway Dir.Access),97777185,Sarah,,Willowdale East,43.7595,-79.41023,Entire home/apt,87,1,10,2019-09-08,0.88,25,190
30538061,Premium 1 BDR Suite (City CNTR/Subway Dir. Access),97777185,Sarah,,Lansing-Westgate,43.75946,-79.41084,Entire home/apt,89,1,5,2019-08-25,0.43,25,173
30538067,Premium 1 BR Suite (City CNTR/Subway Dir.Access),97777185,Sarah,,Lansing-Westgate,43.76105,-79.41155,Entire home/apt,80,1,4,2019-06-01,0.37,25,268
30538519,✰✰Breathtaking High-Rise 1bed Downtown+CN Tower✰✰,97777185,Sarah,,Waterfront Communities-The Island,43.641,-79.38231,Entire home/apt,80,1,8,2019-11-08,0.67,25,248
30538637,CORE DownTown PRIME location @SCOTIABANK ARENA,97777185,Sarah,,Waterfront Communities-The Island,43.64285,-79.38258,Entire home/apt,60,1,6,2019-10-06,0.49,25,267
30539759,Newly Renovated Modern Suite in a Great Area,229153551,Parjad,,Pleasant View,43.77691,-79.32791,Entire home/apt,70,2,26,2019-10-27,2.31,1,157
30540023,Mini Studio on Lansdowne,62481665,Colleen,,Roncesvalles,43.64468,-79.4397,Entire home/apt,90,2,0,,,1,269
30540465,2-Storey Home in Junction Triangle,6209116,Cristina,,Dovercourt-Wallace Emerson-Junction,43.6599,-79.45049,Entire home/apt,120,1,0,,,1,0
30541017,"Private room in quiet, convenient DT townhouse",93939378,Lisa,,Regent Park,43.65848,-79.35613,Private room,52,1,15,2019-06-12,1.28,3,118
30541018,"Downtown townhouse, New private basement room",150752328,Elany,,Regent Park,43.6581,-79.35837,Private room,69,1,2,2019-02-28,0.17,1,175
30542743,Toronto home for a pleasant stay!,45729265,Arnab,,Islington-City Centre West,43.62185,-79.52198,Entire home/apt,120,5,3,2018-12-09,0.25,1,0
30548669,Entertainment District Modern Condo - CN Tower,229205629,Anica,,Waterfront Communities-The Island,43.64858,-79.39206,Entire home/apt,111,1,45,2019-11-17,4.18,1,138
30549050,"2 Storey Town House  Ent District, Liberty Village",160327259,Tim,,Niagara,43.63957,-79.41269,Entire home/apt,97,1,31,2019-12-01,3.06,3,142
30554154,Designer Luxury 2 Bedroom beside MTCC,227805253,Fredrick & Kathy,,Waterfront Communities-The Island,43.645,-79.38848,Entire home/apt,300,2,71,2019-11-15,6.00,2,37
30554258,Room for Rent for the month of January,75806196,Graham,,Kensington-Chinatown,43.65329,-79.40083,Private room,751,30,0,,,1,0
30558146,Beautiful cozy basement apartment + Parking,534666,Mina,,Newtonbrook East,43.79935,-79.4079,Entire home/apt,65,1,3,2019-01-13,0.27,6,365
30558581,Modern One bedroom Apt - Toronto Downtown,1718194,Shaz And Kanwal,,Waterfront Communities-The Island,43.64681,-79.39216,Entire home/apt,139,7,15,2019-10-14,1.26,31,84
30558590,NEW!! Couples Retreat.Luxury Condo.Central,177436555,Britney,,Waterfront Communities-The Island,43.64127,-79.38225,Entire home/apt,135,3,8,2019-08-09,0.67,4,113
30562030,1 bdrm apartment in <3 of Toronto,3645159,Elena,,South Riverdale,43.66033,-79.35101,Entire home/apt,76,5,1,2019-01-05,0.09,1,95
30562142,STYLISH CONDO IN THE HEART OF TORONTO!,224849421,Darren,,Waterfront Communities-The Island,43.64474,-79.38851,Entire home/apt,140,4,6,2019-10-11,0.53,1,65
30563976,"4 Bedroom, 2 Bath Industrial Loft in Downtown TO",9443058,Kristle &Faisal,,Kensington-Chinatown,43.65367,-79.39564,Entire home/apt,253,1,36,2019-11-10,3.06,22,138
30567717,Beautiful Bachelor Suite with Amazing View!,123495573,Mike,,Waterfront Communities-The Island,43.64121,-79.38226,Entire home/apt,74,1,143,2019-12-05,11.72,1,19
30568049,...One queen bed room close Sheppard Yonge subway,228782643,Ken,,Lansing-Westgate,43.75886,-79.42458,Private room,45,3,11,2019-08-02,0.94,6,341
30569025,Simply Comfort.Incredible CN Tower View. 2BD+2Bath,10202618,SimplyComfort,,Waterfront Communities-The Island,43.63944,-79.39835,Entire home/apt,699,1,27,2019-08-18,2.22,121,334
30569272,Stylish High Rise Studio With Lake View Downtown,48533163,Saima,,Waterfront Communities-The Island,43.64237,-79.38087,Entire home/apt,99,7,35,2019-10-09,2.89,27,56
30581136,"Modern 2 BDRM Suite + Easy Parking - MTCC, CN",229406779,Spencer,,Waterfront Communities-The Island,43.64235,-79.38129,Entire home/apt,1999,1,0,,,1,360
30584906,L3 Bright room  around York University Subway,43488381,Runying,,York University Heights,43.76875,-79.49758,Private room,41,7,3,2019-10-01,0.27,31,362
30587567,41 Kearney Drive,229442280,Silvano,,West Humber-Clairville,43.72121,-79.58781,Entire home/apt,174,2,0,,,1,0
30587799,Travelers Home Private Room with Washroom for 3,50514304,May,,Kensington-Chinatown,43.65315,-79.40094,Private room,53,1,28,2019-11-23,2.30,7,90
30589455,Downtown Toronto luxury condo.,44931540,Seyed,,Waterfront Communities-The Island,43.64213,-79.37897,Entire home/apt,120,4,5,2019-12-01,0.67,1,0
30590032,Cozy Elegantly Designed Ocean Themed Bedroom,87745414,Rob,,Newtonbrook East,43.78895,-79.40593,Private room,40,2,1,2019-05-01,0.14,3,0
30591053,THIS PLACE IS BOOKED FOR 1 yr thanks,39752258,Mona,,Little Portugal,43.64368,-79.42869,Entire home/apt,126,1,9,2019-03-05,0.79,1,0
30592619,"Downtown Toronto, CN tower, Entertainment district",97433291,Joseph,,Waterfront Communities-The Island,43.6429,-79.39173,Entire home/apt,130,2,84,2019-12-02,7.02,1,74
30592835,Spacious Lux 2BDR Condo Central Toronto,43659984,Ana,,Church-Yonge Corridor,43.66865,-79.3829,Entire home/apt,180,4,1,2018-12-31,0.09,4,0
30594050,Charming 1 Bdrm City Condo,204824281,Tara,,Bayview Village,43.7659,-79.38329,Entire home/apt,99,2,40,2019-11-10,3.29,3,11
30594541,Downtown Corner-Unit Condo with Stunning Views,15095777,Dan,,Waterfront Communities-The Island,43.64832,-79.39171,Entire home/apt,115,3,26,2019-12-05,2.99,1,6
30594834,Heart of Downtown Toronto,33800220,Matt,,Waterfront Communities-The Island,43.64796,-79.38899,Entire home/apt,150,2,21,2019-12-01,4.70,1,13
30631001,Large Urban Beach-Style Home in the Heart Toronto,11072610,Paige,,South Riverdale,43.66353,-79.33629,Entire home/apt,395,3,6,2019-10-06,0.65,1,177
30631030,Simply Comfort. Unbeatable 66floor Downtown View,10202618,SimplyComfort,,Waterfront Communities-The Island,43.64266,-79.38108,Entire home/apt,80,1,33,2019-11-23,2.80,121,341
30633617,Executive Style. Central. Spotless. Super Host.,31397994,Matt,,Church-Yonge Corridor,43.66203,-79.37826,Entire home/apt,65,2,90,2019-11-28,7.40,4,64
30636663,1MIN to Toronto Western Hospital Queen W w/ Parkng,165455593,Mary,,Kensington-Chinatown,43.64977,-79.4041,Entire home/apt,150,2,20,2019-12-01,1.68,3,162
30638125,Simply Comfort.Unforgettable HighFloor View Studio,10202618,SimplyComfort,,Waterfront Communities-The Island,43.63776,-79.39862,Entire home/apt,599,1,42,2019-11-02,3.52,121,348
30641259,Dine on the Terrace at a Romantic Oasis Overlooking the Park,229554765,Lindsay,,Yonge-Eglinton,43.69857,-79.40105,Entire home/apt,200,3,87,2019-12-05,7.52,3,35
30648538,Pet friendly:) Beautiful home in the Beaches area,93370126,Delphine,,The Beaches,43.67367,-79.30039,Entire home/apt,115,3,7,2019-09-01,0.61,1,0
30665349,Lovely Scarborough Home,203731837,Zen,,Kennedy Park,43.71863,-79.2624,Private room,60,2,6,2019-09-30,1.06,1,31
30666643,NEW! Serenity Stay with Lakeshore View. 50+Floor,177436555,Britney,,Waterfront Communities-The Island,43.64224,-79.38298,Entire home/apt,80,3,26,2019-11-11,2.22,4,107
30667348,10min walk to Woodbine Subway,4767435,Kat & Jordan,,Woodbine-Lumsden,43.69459,-79.31542,Private room,41,2,17,2019-10-20,1.74,4,47
30671227,Charming & Lofty Designer Space,6521627,Marina,,Danforth,43.68142,-79.33878,Entire home/apt,129,60,0,,,1,309
30673051,New Spacious Condo in Downtown Toronto - Chinatown,71327692,Melissa,,Kensington-Chinatown,43.65191,-79.39898,Entire home/apt,120,1,13,2019-05-01,1.13,1,0
30674769,Pluto - Private Room in Downtown on Subway,229604551,Sven,,North St.James Town,43.67103,-79.37387,Private room,40,1,17,2019-11-10,1.42,1,68
30674909,Downtown core living,185780832,L,,Waterfront Communities-The Island,43.64639,-79.39137,Entire home/apt,140,2,17,2019-08-31,1.49,1,341
30675993,"Entire luxury Toronto 2 bedroom, 2 storey suite",201577022,Stela,,Greenwood-Coxwell,43.68128,-79.32907,Entire home/apt,150,2,120,2019-12-02,10.03,2,77
30677045,Shared cozy 1 bedroom apartment,225113680,Tatiana,,High Park North,43.65568,-79.46793,Shared room,25,1,1,2019-04-28,0.13,2,117
30677861,Private Quiet Room in Toronto North York #3,228311136,Kenny,,Glenfield-Jane Heights,43.74305,-79.52054,Private room,32,1,55,2019-11-10,4.63,5,30
30678642,1BDR + DEN @ BAY & COLLAGE WALK TO EATON CENTER,48533163,Saima,,Bay Street Corridor,43.66256,-79.38534,Entire home/apt,190,12,15,2019-11-26,1.32,27,177
30687713,"New &Executive 1 plus den, heart of DT TorontoC37",151523599,NH Housing,,Waterfront Communities-The Island,43.64099,-79.39652,Entire home/apt,148,5,11,2019-10-27,1.05,18,145
30688310,Private Bedroom in a Cozy House,611521,Yassine,,Briar Hill-Belgravia,43.7005,-79.44475,Private room,45,2,8,2019-08-05,0.88,1,23
30690396,Modern main floor suite in Bloordale,782726,Tereza,,Dovercourt-Wallace Emerson-Junction,43.66313,-79.42959,Entire home/apt,126,2,2,2019-02-19,0.18,2,0
30690510,Newly Renovated 1BR near Subway w/Smart TV+Laundry,2275566,Luca,,Dovercourt-Wallace Emerson-Junction,43.66628,-79.4254,Entire home/apt,89,2,49,2019-11-22,4.32,1,97
30691912,1 BDRM CONDO DOWNTOWN ON KING ST,142300477,Isabelle,,Waterfront Communities-The Island,43.64797,-79.39311,Entire home/apt,99,1,52,2019-10-27,4.64,1,183
30693319,Quaint Convenient Cabbagetown Cottage,9745854,David,,Cabbagetown-South St.James Town,43.66493,-79.36286,Entire home/apt,95,1,2,2019-02-05,0.18,1,0
30694609,Sweet 1 bedroom with nice light and a piano.,9228185,Dawn,,South Parkdale,43.63644,-79.43668,Entire home/apt,99,3,1,2019-03-15,0.11,1,0
30695992,TORONTO MAIN FLOOR -  by SUPERHOST,214085154,Hung,,Yorkdale-Glen Park,43.72081,-79.45897,Entire home/apt,175,4,30,2019-11-06,2.59,1,273
30704549,Downtown Toronto Waterfront Condo,37829832,Ira,,Waterfront Communities-The Island,43.64145,-79.38117,Entire home/apt,150,2,0,,,1,0
30704574,❤️ Victoria Basement 1 Bedroom Suite ❤️.,32044025,Toronto,,Wexford/Maryvale,43.73795,-79.30624,Private room,60,30,4,2019-08-31,0.53,27,365
